Date,Region,RA_NewCases,RA_NewDeaths,RA_retail_and_recreation,RA_grocery_and_pharmacy,RA_parks,RA_transit_stations,RA_workplaces,RA_residential,RA_combined
19/09/2021,East Java,439.0714286,39.71428571,-0.142857143,21.92857143,-10.07142857,-29.42857143,-13.35714286,5,-9.364285714
20/09/2021,East Java,423.4285714,35.78571429,-0.071428571,21.85714286,-9.928571429,-29.35714286,-13.21428571,4.928571429,-9.292857143
21/09/2021,East Java,397.7857143,31.92857143,-0.071428571,21.71428571,-10,-29.28571429,-13.07142857,4.857142857,-9.257142857
03/04/2020,Banten,8.214285714,0.928571429,-32.07142857,-12.42857143,-24.14285714,-55.14285714,-29.35714286,17.21428571,-36.48571429
04/04/2020,Banten,8.142857143,1.071428571,-33.07142857,-13.21428571,-25.28571429,-56.64285714,-30.5,17.64285714,-37.64285714
05/04/2020,Banten,8.428571429,1,-33.42857143,-13.42857143,-25.78571429,-57.64285714,-31.14285714,17.85714286,-38.23571429
06/04/2020,Banten,8.5,1,-33.92857143,-13.85714286,-26.28571429,-58.57142857,-31.64285714,18.07142857,-38.85714286
07/04/2020,Banten,8.357142857,1,-34.14285714,-14,-26.5,-59.35714286,-32,18.21428571,-39.26428571
08/04/2020,Banten,9.5,1,-34,-13.92857143,-26.28571429,-59.42857143,-30.14285714,17.71428571,-38.85
09/04/2020,Banten,9.928571429,1.142857143,-33.92857143,-13.78571429,-26.21428571,-59.78571429,-30.35714286,17.71428571,-38.95714286
10/04/2020,Banten,10.5,1.214285714,-34.78571429,-14.85714286,-26.92857143,-60.92857143,-32.64285714,18.5,-40.20714286
11/04/2020,Banten,12.35714286,1.214285714,-35.07142857,-15.28571429,-27.07142857,-61.64285714,-33.5,18.71428571,-40.75
12/04/2020,Banten,12.28571429,1.214285714,-35.21428571,-15.5,-27.14285714,-62.21428571,-33.78571429,18.78571429,-41.05714286
13/04/2020,Banten,11,1.285714286,-35.07142857,-15.35714286,-27,-62.64285714,-33.92857143,18.85714286,-41.14285714
14/04/2020,Banten,10.28571429,1.285714286,-35.35714286,-16.21428571,-27.21428571,-63.14285714,-34.14285714,19,-41.53571429
15/04/2020,Banten,9.5,0.714285714,-35.85714286,-17.14285714,-27.57142857,-63.57142857,-34.28571429,19.14285714,-41.98571429
16/04/2020,Banten,10.07142857,1.214285714,-36.21428571,-17.78571429,-27.85714286,-63.92857143,-34.35714286,19.21428571,-42.31428571
17/04/2020,Banten,10.42857143,1.357142857,-36.5,-18.21428571,-28.07142857,-64.14285714,-34.5,19.28571429,-42.56428571
18/04/2020,Banten,10.92857143,1.142857143,-37.35714286,-19.21428571,-28.78571429,-64.5,-34.78571429,19.5,-43.17142857
19/04/2020,Banten,10.85714286,1.142857143,-37.92857143,-19.85714286,-29.21428571,-64.78571429,-34.78571429,19.57142857,-43.55
20/04/2020,Banten,12.21428571,1.214285714,-38.28571429,-20.07142857,-29.42857143,-65,-35,19.71428571,-43.82142857
21/04/2020,Banten,11.71428571,1.142857143,-39,-21,-30.07142857,-65.28571429,-35.21428571,19.85714286,-44.32857143
22/04/2020,Banten,10.42857143,1.142857143,-39.28571429,-21.21428571,-30.35714286,-65.35714286,-35.35714286,19.85714286,-44.51428571
23/04/2020,Banten,10,1,-39.5,-21.14285714,-30.5,-65.28571429,-35.57142857,19.92857143,-44.61428571
24/04/2020,Banten,9.785714286,1.214285714,-40.07142857,-21.5,-31.28571429,-65.14285714,-34.14285714,19.64285714,-44.55
25/04/2020,Banten,8,1.214285714,-40.64285714,-22,-32.14285714,-65.57142857,-34,19.78571429,-44.92857143
26/04/2020,Banten,7.857142857,1.214285714,-41.35714286,-22.92857143,-33.21428571,-66.14285714,-34.21428571,20.07142857,-45.52142857
27/04/2020,Banten,8.428571429,1.214285714,-42.21428571,-23.92857143,-34.28571429,-66.71428571,-34.42857143,20.28571429,-46.17857143
28/04/2020,Banten,8.571428571,1.285714286,-42.78571429,-24.21428571,-35,-67.07142857,-34.57142857,20.35714286,-46.57142857
29/04/2020,Banten,8.571428571,1.142857143,-43.28571429,-24.71428571,-35.64285714,-67.42857143,-34.71428571,20.5,-46.95714286
30/04/2020,Banten,8.571428571,0.642857143,-43.64285714,-24.64285714,-36.07142857,-67.64285714,-34.78571429,20.57142857,-47.17142857
01/05/2020,Banten,8.785714286,0.5,-44.07142857,-24.57142857,-36.92857143,-68.35714286,-36.85714286,21.21428571,-47.96428571
02/05/2020,Banten,8.714285714,0.5,-43.78571429,-24,-36.92857143,-68.57142857,-37.21428571,21.28571429,-47.92857143
03/05/2020,Banten,8.857142857,0.5,-43.64285714,-23.78571429,-37.14285714,-68.92857143,-37.21428571,21.35714286,-47.95714286
04/05/2020,Banten,7.785714286,0.428571429,-43.78571429,-23.85714286,-37.42857143,-69.21428571,-37.21428571,21.42857143,-48.10714286
05/05/2020,Banten,8.642857143,0.428571429,-43.71428571,-23.5,-37.42857143,-69.42857143,-37.14285714,21.5,-48.09285714
06/05/2020,Banten,10.71428571,0.428571429,-43.92857143,-23.64285714,-37.71428571,-69.78571429,-37.14285714,21.71428571,-48.3
07/05/2020,Banten,11.28571429,1.5,-44.14285714,-23.92857143,-38.35714286,-70.64285714,-38.78571429,22.35714286,-49
08/05/2020,Banten,10.42857143,1.214285714,-43.28571429,-23.07142857,-37.64285714,-70.42857143,-38.28571429,22.14285714,-48.40714286
09/05/2020,Banten,10.92857143,1.214285714,-42.57142857,-22.35714286,-37.14285714,-70,-38,22,-47.86428571
10/05/2020,Banten,11.64285714,1.214285714,-41.78571429,-21.35714286,-36.57142857,-69.57142857,-37.5,21.78571429,-47.22142857
11/05/2020,Banten,11.35714286,1.142857143,-40.92857143,-20,-35.78571429,-69.14285714,-37.21428571,21.57142857,-46.55714286
12/05/2020,Banten,12.21428571,1.071428571,-40.5,-19.57142857,-35.57142857,-68.85714286,-37,21.64285714,-46.21428571
13/05/2020,Banten,13.71428571,1.142857143,-39.78571429,-18.57142857,-35.14285714,-68.5,-36.78571429,21.5,-45.67857143
14/05/2020,Banten,13.5,1.142857143,-39.14285714,-18.07142857,-34.85714286,-68.21428571,-36.64285714,21.42857143,-45.25714286
15/05/2020,Banten,14.57142857,1.357142857,-38.28571429,-17.28571429,-33.92857143,-67.42857143,-34.35714286,20.64285714,-44.14285714
16/05/2020,Banten,14.21428571,1.428571429,-37.28571429,-16.14285714,-33.14285714,-66.78571429,-33.64285714,20.35714286,-43.29285714
17/05/2020,Banten,15.57142857,1.428571429,-36.21428571,-14.85714286,-32.5,-66.14285714,-33.07142857,20.21428571,-42.42857143
18/05/2020,Banten,16.5,1.5,-35.64285714,-14.42857143,-32.28571429,-65.78571429,-32.92857143,20.21428571,-42.02142857
19/05/2020,Banten,17.14285714,1.5,-34.35714286,-12.78571429,-31.35714286,-65.21428571,-32.85714286,20.07142857,-41.15714286
20/05/2020,Banten,15.14285714,1.5,-33.35714286,-11.42857143,-30.71428571,-64.64285714,-32.78571429,19.92857143,-40.43571429
21/05/2020,Banten,18.42857143,0.642857143,-31.5,-8.642857143,-29.14285714,-63.78571429,-32.85714286,19.64285714,-39.17142857
22/05/2020,Banten,18.78571429,0.714285714,-30.14285714,-6.428571429,-27.85714286,-63.42857143,-34.14285714,19.71428571,-38.55714286
23/05/2020,Banten,17.5,0.714285714,-29.42857143,-4.571428571,-26.5,-63,-35.42857143,19.64285714,-38.21428571
24/05/2020,Banten,18.28571429,0.714285714,-29.42857143,-4.571428571,-25.28571429,-62.71428571,-36.5,18.92857143,-38.34285714
25/05/2020,Banten,17.71428571,0.714285714,-29.07142857,-4,-22.92857143,-62.78571429,-39.35714286,19.07142857,-38.73571429
26/05/2020,Banten,17.71428571,0.714285714,-28.42857143,-3.142857143,-20.57142857,-62.64285714,-40.5,18.92857143,-38.57857143
27/05/2020,Banten,16.92857143,0.642857143,-28,-2.714285714,-18.64285714,-62.57142857,-41.21428571,18.92857143,-38.48571429
28/05/2020,Banten,17,0.642857143,-27.64285714,-2.214285714,-17,-62.5,-41.64285714,18.92857143,-38.35714286
29/05/2020,Banten,15.92857143,0.642857143,-27.5,-2.214285714,-16.21428571,-62.57142857,-42.07142857,19.07142857,-38.40714286
30/05/2020,Banten,16.57142857,0.571428571,-27.57142857,-2.5,-15.07142857,-62.64285714,-42.28571429,19.07142857,-38.52857143
31/05/2020,Banten,15.07142857,0.571428571,-27.5,-2.571428571,-13.07142857,-62.57142857,-42.28571429,18.85714286,-38.48571429
01/06/2020,Banten,13.57142857,0.5,-26.71428571,-1.571428571,-11,-62.64285714,-44.28571429,19.14285714,-38.49285714
02/06/2020,Banten,13.07142857,0.5,-27.07142857,-2.357142857,-10.64285714,-62.57142857,-43.78571429,19,-38.59285714
03/06/2020,Banten,18.07142857,0.5,-27,-2.714285714,-10,-62.57142857,-43.35714286,18.85714286,-38.51428571
04/06/2020,Banten,14.92857143,0.285714286,-27.85714286,-4.714285714,-10,-62.57142857,-41,18.35714286,-38.58571429
05/06/2020,Banten,15.57142857,0.285714286,-28.07142857,-5.928571429,-10.07142857,-62.5,-39,17.92857143,-38.37142857
06/06/2020,Banten,18.14285714,0.357142857,-27.71428571,-6.857142857,-9.5,-62.42857143,-36.92857143,17.64285714,-37.88571429
07/06/2020,Banten,17.35714286,0.357142857,-26.5,-5.642857143,-8.071428571,-62.07142857,-35.28571429,18,-36.84285714
08/06/2020,Banten,18.14285714,0.357142857,-26,-5.857142857,-9.428571429,-61.42857143,-31.71428571,17.57142857,-35.75714286
09/06/2020,Banten,17.92857143,0.428571429,-25.78571429,-6.142857143,-10.57142857,-61.07142857,-29.85714286,17.28571429,-35.22142857
10/06/2020,Banten,19.71428571,0.5,-25.42857143,-6.214285714,-11.28571429,-60.5,-28.42857143,17,-34.62857143
11/06/2020,Banten,20.42857143,0.642857143,-25.21428571,-6.714285714,-12,-60.07142857,-27.35714286,16.71428571,-34.25
12/06/2020,Banten,21.92857143,0.5,-24.78571429,-6.928571429,-12,-59.5,-26.35714286,16.35714286,-33.72857143
13/06/2020,Banten,26.28571429,0.714285714,-24.14285714,-6.785714286,-11.57142857,-59,-25.57142857,16.14285714,-33.15
14/06/2020,Banten,26.71428571,0.714285714,-23.64285714,-6.642857143,-11,-58.5,-25.14285714,16.07142857,-32.7
15/06/2020,Banten,26.5,0.714285714,-23.42857143,-7,-11.64285714,-57.78571429,-22.35714286,15.28571429,-31.87857143
16/06/2020,Banten,27.92857143,0.714285714,-23,-7.142857143,-11.35714286,-57.42857143,-22,15.14285714,-31.54285714
17/06/2020,Banten,25.14285714,0.714285714,-22.64285714,-7.285714286,-10.71428571,-57,-21.57142857,14.92857143,-31.2
18/06/2020,Banten,25.5,0.714285714,-22.35714286,-7.642857143,-9.785714286,-56.64285714,-21.28571429,14.78571429,-30.95714286
19/06/2020,Banten,24.07142857,0.642857143,-22.14285714,-8.071428571,-8.928571429,-56.14285714,-21.07142857,14.64285714,-30.72142857
20/06/2020,Banten,22.57142857,0.571428571,-21.71428571,-8.214285714,-7.714285714,-55.64285714,-20.85714286,14.42857143,-30.37142857
21/06/2020,Banten,22.42857143,0.571428571,-21.28571429,-8.357142857,-6.285714286,-55.21428571,-20.71428571,14.28571429,-30.05714286
22/06/2020,Banten,22.07142857,0.571428571,-21.14285714,-8.714285714,-5.857142857,-54.92857143,-20.78571429,14.21428571,-29.96428571
23/06/2020,Banten,21.64285714,0.5,-20.71428571,-8.785714286,-5.142857143,-54.5,-20.78571429,14.14285714,-29.67142857
24/06/2020,Banten,20.35714286,0.428571429,-20.57142857,-9.214285714,-4.5,-54.28571429,-20.78571429,14.07142857,-29.59285714
